UniqueID,1_1,1_2,1_3,1_4,1_5,2_1,2_2,2_3,2_4,2_5,3_1,3_2,3_3,3_4,3_5,3_6,3_7,4_1,4_2,4_3,4_4,4_5,5_1,5_2,5_3,5_4,5_5,6_1,6_2,6_3,6_4,6_5,6_6,7_1,7_2,7_3,7_4,7_5,7_6,Stub,CONCEPT,DOMAIN
B01001_013,105.72400924835459,102.0165773935011,121.03685418478631,105.5021295470677,101.45721078349108,135.95739462486185,114.86192101616875,37.38920827870187,179.9627496533542,147.7432967898926,88.80805508111644,83.99059645026509,96.89553733609121,97.69647067714558,93.69287121841995,56.132196544588574,85.54459366091866,86.43549488659687,119.20607687940455,88.86463884481176,87.33016994351246,88.39663440202473,91.56281728385365,113.03898415168112,118.9447807527406,57.099235186031684,98.14102501773264,105.24480390112407,103.88336041936923,85.03692289039344,91.83508344410271,89.12028936787851,79.89533215199545,107.65686626807134,97.84774522027713,105.19451916771186,112.38952526105017,107.68288869603309,91.19879960105936,35 to 39 years,POP,Family
B01001_014,108.03272902766406,100.45271429940456,114.38642473893772,108.82123748827152,94.83688175792247,102.50259447421853,94.90500626364421,27.16557684590979,116.60988252278499,114.77758106316193,91.49940793857944,91.82798854552053,101.05876335176431,98.08405457362544,102.01024780171248,60.365281660952085,93.20900057722102,95.35631867765066,133.01709782556648,99.53132454058505,104.17791902150393,120.70643605149256,91.8186167785345,109.10364711004436,112.37633891076884,58.57097913314912,91.30138731067923,105.84543121855737,97.41662722142479,84.88382442601728,92.68801988152306,84.47241617803141,79.84976055842094,97.23259877345923,89.33865328993174,97.11008893254932,108.61836750702265,107.28054086164471,83.9577934924143,40 to 44 years,POP,Family
B01001_015,106.15584761207779,99.37220659629337,102.76972009174652,103.79735119585014,95.45271703552125,88.58251867840076,84.470470792023,21.593277465288605,95.13413882391676,98.28908308587286,95.74577099749345,105.34647900926022,105.38556880003401,97.631750464095,109.41322315478452,73.55996404356925,103.57521102411444,111.11908299740485,127.0654858430519,106.46162671303274,116.96430300663737,137.80931928187263,100.8839750896877,103.99777798952452,108.12292502708574,68.61353436154346,91.81071239622543,91.45915710228337,93.5242708088093,87.25401996403214,90.67639472668341,85.87358292291262,75.35933676905795,88.90621146318448,87.66400790743819,74.63933461111404,99.2826271683727,98.27633722206473,79.59813691224042,45 to 49 years,POP,Family
B01001_016,108.22841856842267,100.94086689762862,87.87767941395033,98.31424789769507,99.99164651464534,72.52105683431928,85.86016902027667,19.341389154368763,84.77864153050389,89.89515334688336,100.98303605197518,115.54243579958379,112.96508930545232,99.3337944651754,114.43680054930752,93.56907497356165,118.60050763647358,121.57073572627046,108.9237135734599,111.25018242682782,118.49933659702836,137.4519102458632,108.00459101718762,96.1674384042059,103.60070968750014,82.01222379623822,92.43900849483286,91.15248109349795,94.57363704511731,89.75148894263434,88.28515520511623,89.20880583365712,83.28973659969927,84.14225250803524,88.41389373563796,66.23267363107527,94.87654837489762,88.17163177981742,86.22530758008548,50 to 54 years,POP,Family
B01001_017,105.65447203600257,103.31763758443925,74.8889666098205,85.45864064172449,105.37591001029728,64.3337935308383,94.33678646238276,21.17180079871637,74.33110496674807,79.35338226111048,111.37369564667752,125.88712364281385,114.31044060734736,101.07846331055308,116.36561994027919,121.69789992806434,131.22729031894053,127.25285275350393,90.8316806095275,121.33327942430039,118.12148993088681,124.64918426602125,112.71741976117899,91.34245401616822,100.12409141601044,106.25570161709415,98.21751684449829,84.97610824506711,99.82915915761087,91.40073752280928,89.91616899467016,96.08713650926283,87.54683453662005,78.02065256574286,83.0806079616995,57.8919262473184,86.78482161029387,75.37291412030692,93.52709900846247,55 to 59 years,POP,Family
B01001_018,103.2214965808511,103.3084803194242,66.93733618670723,80.52234114240314,108.40587143747736,56.023940833791166,96.17064088786708,19.919252475253302,65.97337387185746,79.07406089792721,116.92677778139962,134.22619628283002,112.71555515323435,102.71324725274336,119.55600697361099,143.75801503956927,138.35918796082174,131.6661026051378,79.4017895767933,124.16547067161461,112.74238506345513,113.06575561147913,116.57484420143507,87.22558051396233,98.14182970368257,114.65894315456265,102.1478781186496,83.13264789253897,98.36494960977453,92.21147025881987,92.47105718731888,106.46729903767064,101.81403047739362,78.34406369423837,81.99479502918942,49.73534758172111,83.77643958333888,67.27873639433626,100.12110616105012,60 and 61 years,POP,Family
B01001_019,99.05630513434018,102.10454831456546,64.37600104916373,75.14176930549404,111.37930726380738,54.8597963896045,99.49650586072084,23.005958085921126,65.17008154895888,76.29855817639995,121.88804463761376,136.60919105553995,122.42706959208623,105.52618059450347,117.08989245392915,166.53670892080038,143.54652928711067,129.6684783588399,73.48346506877247,128.44323781243162,116.4279953261937,106.47983994635577,121.13495020323471,83.22115623956793,97.70263266304104,133.23315635558913,103.58911476696204,81.70165583173456,97.54350574016235,88.29893099430176,91.53485454465148,109.73866478468899,103.60609299900763,71.95632398905593,72.29615508361752,48.09404105840255,78.4057241967113,61.06610163255787,107.00733653223541,62 to 64 years,POP,Family
B01001_020,97.40672784313132,103.11763456722869,60.53065641015388,69.52539209782427,109.1582870840889,52.31182029400574,106.53972818227808,19.369054395552983,65.08501685609586,75.29452578021568,125.43825872128434,143.1012865637951,119.00873549190072,103.12720423351303,121.63972431528074,199.65287863903345,143.97521092517707,133.24416302153705,71.8236550709527,128.99769145782722,115.76603232483995,99.62927247153463,122.0633006134422,83.29597458724216,95.26473290742972,163.62406832685735,108.04598372591502,73.87037709967765,93.14345331821822,81.29029370437803,88.9747435121847,110.15353246161601,93.05873288225924,68.13821457162328,78.08508911850834,44.675045494544015,72.19124386467296,61.168778200931165,103.82245558801367,65 and 66 years,POP,Family
B01001_021,91.77751592796743,103.8310089817039,61.402174208008844,66.1329933269294,107.84372077237148,47.28637618679824,102.54061497947416,17.64519151226204,59.29103511250907,72.92946622437815,124.45711281216127,146.2654051904576,120.68765511132912,106.0408044019295,120.59941344830759,221.82093610304378,148.5529744459934,140.8664005721205,71.37212712915154,136.2192530219927,113.46732551057792,98.95890836453486,125.33395084594116,85.70783440740999,91.4821192974393,185.237040623526,106.52967581774628,71.41974421174363,87.69768756971533,77.17454545990037,88.69810411905247,107.24529100772932,91.27490137048406,65.54448508573743,69.38701388227729,37.90334382284791,67.67416341977462,54.08849703841345,97.01834089277136,67 to 69 years,POP,Family
B01001_022,84.00710430657767,101.40581467076441,55.45979842218471,61.47327144698787,107.54883425599087,44.37479097484964,110.2170269189445,15.246742906974031,52.84156075622195,74.93595938169128,130.89500819638334,147.1871779954903,122.67482377444405,108.41927965625442,124.23149092540964,267.3039773958462,146.13844709503832,144.13353732351706,68.86491899489182,134.142006730814,117.50392743477727,95.72412475933851,129.64727819755953,82.65017061711727,91.26378332622622,235.96399548366495,108.02525802701052,69.41481053685933,80.28548001597254,69.50450659840324,85.09917140700657,104.01642788839305,82.27777725361517,62.94461411643068,68.83199370161032,31.329511816000487,61.742223310544176,52.60353548410725,94.50365738290171,70 to 74 years,POP,Family
B01001_023,85.23416534806184,98.86036394840944,51.458340683743344,63.4838084007341,111.21417757449879,41.1597173961348,116.65826717945092,15.193966567466685,55.19932871724439,67.59231468540742,137.90165220854254,156.41586814047832,124.89364025273908,113.19020016292258,120.10523312546484,318.14232576101585,144.50595391182446,140.1530588706444,60.151873942144974,128.29406696469673,115.54581561393779,80.55443136355058,128.51943435018708,76.986483572253,82.67433503958958,293.17025810024575,110.20977938686909,68.72720089658529,74.26505479958966,70.14594734472544,88.94105813011431,107.80060591020467,82.8379060181862,62.72683884794622,75.4740738332396,30.911645758549117,59.75727168385764,51.07905855225603,100.54207511566719,75 to 79 years,POP,Family
B01001_024,91.84249131506469,91.43367731742447,45.706721828260285,64.10633982720077,123.36604844131733,42.01224199962201,159.78109741989675,15.522616561657859,55.41083793099163,67.98184769288798,144.3451749078022,138.49426788252308,117.08760972068326,109.40999748556459,108.26568681467754,353.473730375459,138.68936731863718,129.2558694455876,50.289284750804306,120.88484820885542,119.10169728811822,68.57803092289981,132.81443918279413,74.56680413503335,83.91987106285906,355.60024832003324,125.83681299795988,72.23829158539782,73.26996845509099,67.24548253367769,86.61276571042967,115.94896432616078,79.79650609949009,67.18829414960923,75.24678793197675,28.591205906583202,56.366542415044016,51.30561342469574,105.6827775721649,80 to 84 years,POP,Family
B01001_025,98.25535194771142,84.46317883385905,38.799365746670325,60.64580566641169,128.88009026132602,44.83982097861421,252.2218268824086,18.774867350745012,66.04683813706387,73.46263371257663,148.63380159691627,110.3968897776564,82.01235339895494,90.5276449048055,77.07731822900526,298.8673961022239,121.25700869589488,107.15589439551572,38.15527831131882,108.58540537251531,134.33471681604644,55.53925693840057,152.56770642461063,70.93047342920116,92.5319728659678,460.99483816073985,160.44925700003395,70.99449813966652,78.2658467788295,68.85600646442224,81.14664549684932,148.2237320926405,83.78315401036657,74.47115487193506,73.37106976256035,25.02780289471513,59.9728460343405,55.32289444548522,138.659727710974,85 years and over,POP,Family
B01001_027,95.14928896815942,100.5603468342139,131.43094385778844,119.58476849529876,94.73777349273132,107.38436583696898,50.0036321811152,19.883153801679924,72.4940199114102,86.79194483610827,92.4670518126108,85.49318634649502,86.81608798153425,109.01812134571944,92.83022450804975,43.306483803254814,80.12016928826512,80.49945552087533,118.81763504750644,84.86693575192857,94.22785424977319,89.42401479834977,83.02258050838107,107.11721439357453,96.29098842751874,41.37757197369658,87.58401641322338,132.01620213376975,107.836338826045,117.42685716217221,119.67360434329193,90.67195149700785,117.33617486689486,122.75380506134921,117.99535360129929,169.58208654720772,117.10643186557554,139.80204080648423,102.2034448768948,Under 5 years,POP,Family
B01001_028,93.89742918806567,102.46692029196069,133.15586866902814,122.99389083643734,94.14447799943744,78.14851327758942,33.97878120494432,14.134273885430929,36.82248029417911,57.561052350660994,95.14908239041176,89.78171447447252,91.19588871638243,110.5983508704558,98.31514347821614,46.325976646178695,88.97468764220203,93.47168942335011,133.50646209869842,94.60669152187187,104.45303904469922,123.17664807040991,85.48128923292431,103.55570698745615,85.39643077973138,41.70040475413333,82.48151007133664,130.51199593695378,104.26822708653796,116.19775899660185,113.86926088166595,82.28531832539306,118.34149757961832,108.50815011379522,111.13676628989617,145.1547478748861,109.53788223270806,138.9265423792178,87.60903138764489,5 to 9 years,POP,Family
B01001_029,98.28867005900402,102.04097507549506,131.1907593910525,128.7441923271593,93.91965273777166,60.13259292969373,27.97086894457148,10.946095272674635,25.186903003980287,48.520746378967665,96.7993846097467,94.68337337494847,97.27080823692593,111.34940234635691,105.80090611417145,49.10781269236712,94.84855132870081,103.22741448794359,138.09010953773466,103.1485641836868,109.95952613933773,139.87402887851957,88.94422840378157,97.52811641718809,79.17477364626409,50.118045346894014,80.10930939775506,127.27274334663821,100.19008379323535,116.45948448207355,109.40479162241911,79.23773857992735,112.30204664094563,98.01558407676505,107.35557250075223,117.13109702323909,104.74803534252248,137.00779105662528,77.74494909905492,10 to 14 years,POP,Family
B01001_030,100.80797447278213,105.61864104157111,122.87953450243272,130.61153135276055,96.2053299588765,54.953027099255195,31.196693356799805,24.947863931900454,23.2928324157373,44.792070446101725,98.86743670051996,97.66912151773593,99.24627893408139,107.95076255136489,106.15556349142075,49.58696674056437,102.17259906452634,111.97308258482295,130.77567437606328,110.84752283604382,115.82739847357611,151.52944424008405,94.16318906065628,97.59857294401209,77.2174970484908,51.58966892584117,80.55207021897925,120.89588034733585,97.40389405820507,112.45364329713867,102.48660332128765,80.14058614182208,109.25627236407493,93.16285878936807,101.15509916749524,97.98888909918915,100.25425863239101,128.8910877307608,73.0157962173322,15 to 17 years,POP,Family
B01001_031,94.35877753849226,90.7040604632055,99.44170255852502,117.27356264205152,92.1548413624418,72.70289200866988,77.0414285569386,1240.568981061528,66.68217337911913,60.98782484980924,75.23296360941121,72.16163155846704,85.09728162940031,89.64743312485393,79.88825864443503,49.11390624932655,73.517260501603,75.83725618906537,88.55037609594197,79.14856351868286,98.02577826380038,97.54627870363528,86.48593521192078,80.24134638836111,85.76443822297227,46.41876101086449,94.03542832975378,115.23844617055863,99.86343898820502,106.07527983329715,103.43393417716267,146.24844104503134,135.8723242569274,95.6007758257245,89.25229044664495,118.0768159190186,94.9198656556438,119.79840997493191,123.36216815318421,18 and 19 years,POP,Family
B01001_032,88.78963625626525,86.26345919682453,107.59761844176975,108.1343610626559,86.26947406279153,113.44761304743143,105.32454615717286,1204.0168628221259,76.55741843195968,75.86143963191864,72.77062700501908,73.54146593099443,80.58466339737723,88.38290833859926,80.50495524496583,45.40065019368752,67.64170699012575,64.97979784930476,77.43104079606294,69.97297425070367,73.42955972922037,67.43125475083271,79.53196341885152,84.60416827303546,86.39045440258232,49.42220817542984,103.34625248716942,116.16385137941032,106.94046883041383,109.00393588876211,106.12789575518997,159.65269661311262,124.74358366637772,117.24109920749343,95.61252031747391,153.55886519602174,96.51413837004239,117.65455514494569,150.45246633385446,20 years,POP,Family
B01001_033,94.94925952496925,85.0768483648562,97.43774165545534,116.57216650801439,81.99417332899944,140.07177899202497,122.19089014009852,1054.2863688591717,72.8996757126105,81.25562223333728,74.15695412990745,73.41177323389753,82.53906909552424,88.31492068358025,75.54925744498969,48.44060665855111,66.68362525651834,63.505604099233906,70.54993981126488,68.43970715432843,67.53799272998512,65.2509762079318,79.20275697105286,89.17837448893123,81.36327146416326,47.5723287226568,103.81611705656802,111.88837633705018,107.33171246106703,114.02444056310605,106.70653598414258,165.88422593022565,118.35905235104936,130.64856736108348,105.28975264888602,179.3673835780422,104.14685289362441,119.29961268605504,157.1712941207431,21 years,POP,Family
B01001_034,100.0005094573595,89.33153186001395,97.16389192736139,109.0507951212935,79.85980727056554,218.97009715680196,169.58276667055327,380.3035008488222,183.0093939061768,148.1837006613644,79.94519556450209,71.17286252842081,83.18199302303394,87.178978880564,73.79889484018315,45.904407056928974,69.86752037557726,66.1937301366367,71.16272897300455,68.4508909318656,70.81800810494393,64.77210526399796,80.35882150086545,110.27091521168708,101.66827647074363,53.86333548802729,110.61695528651829,108.53831200513613,111.72934229736961,108.60502880674747,106.92139786161792,124.98014172193979,106.23550788895331,136.3119501108846,115.45742520807387,170.83648654437,119.57861544182748,118.72365283334022,136.85893177098524,22 to 24 years,POP,Family
B01001_035,98.0999566680569,94.47124021572155,109.08230733144413,104.07765123667775,92.30606234118581,234.60764715150853,185.47766198059924,103.74229985815575,274.4367509921081,219.52458388994876,79.47556679269655,75.3167212960272,83.90761309473473,91.04580230319544,78.58781540071688,49.15431467664644,65.20757993563747,55.56009113574878,76.9870938174257,60.055721933155525,54.92510726257676,40.8524479662218,80.50778603522056,116.24097841283107,122.02331873489089,53.356333798259215,106.66927764002907,99.8467465900134,115.59421569077155,116.89294813834444,108.42615679987553,100.06552106092667,107.06312124080996,141.63366628434335,128.8234641377091,174.47126945428627,131.92579306498988,113.32802737622856,119.49980965184706,25 to 29 years,POP,Family
B01001_036,99.54356665434015,100.48181858589751,121.80573068005734,101.00675705897714,99.94651257831991,177.31209949438863,136.34832337938732,42.85477593850403,233.17123813301475,193.50862634709952,83.22619673737452,75.40389197912248,80.8564098053777,91.22934612678134,86.37232249078828,48.69430082541159,72.83591739047391,72.66492362764201,104.64673836582715,76.64846028337064,70.6740359268205,60.920122760367605,85.30940873091562,118.64321943613601,126.42027050954232,52.41932600196332,100.77794151219759,100.56104037438578,110.34298302655614,111.27452321479456,100.57035640906055,86.41201982984822,101.90644334257615,123.37066842546984,117.85925411875944,138.9201223729412,125.32687429905369,107.06598677054524,103.60399156102416,30 to 34 years,POP,Family
B01001_037,102.87432610797947,102.08032846129377,123.85119447708821,101.19753622899958,99.74127970022691,123.49525327494015,89.60184235462637,28.100815238035292,141.20080963715185,137.01075154295629,86.78256613668725,80.31996117706363,88.14956436908216,93.745856193333,95.1874197096219,50.48547206433284,82.70912946782965,88.1141803675352,129.1142621114478,92.35257455138003,94.87160513241393,100.80538499464208,92.211000654984,116.81391001734302,117.15957434332043,53.947964931382884,93.4321817784499,96.75014913878131,103.91526569450353,104.66088998283666,96.44548852039759,83.32676799362152,94.59328614310648,110.09017749426857,109.30858458404651,113.35808524792432,112.2746021586695,104.24808278668898,89.99640654757668,35 to 39 years,POP,Family
B01001_038,104.10570855320415,101.31831890420149,117.21261340666409,104.61052319112547,93.97703885072623,99.04404513347804,73.74535745783533,20.5518758433405,92.62066137998339,105.47725406468254,90.24523637065691,90.17488049149728,92.65188279512722,93.7094760782255,99.8267755829898,60.11466960697416,89.29239557157176,97.65533706628308,135.11195927974484,101.06599778226962,107.94555223954443,129.87673932003793,93.78865815431078,112.44384551260273,110.10430340063063,61.36363892973489,90.96918150723012,97.90337858505357,94.67821350847169,102.28939966534953,95.36400075258173,81.48900375246878,91.49227139776286,100.71738165091449,107.35036759893981,99.27954490153658,109.38974847785855,106.94875513577283,84.26284317284677,40 to 44 years,POP,Family
B01001_039,106.97857877891215,100.98319123380422,101.57934458311864,99.38495038976843,93.65791562649518,85.4388576889544,72.50571148063926,17.240703352610996,78.69495621863784,89.11642372605989,92.96087566380443,100.17124939293194,99.23744644906029,94.45862803990599,105.98623359618584,73.29928976481048,100.44476190864349,111.41123693214008,127.4064756637629,110.53942247894972,119.30936922540707,140.04333591004485,102.41496463676316,108.65519987985695,105.71597672939355,73.01995206664273,91.28004152704784,88.82278120110371,92.95467235444586,99.44968670850267,91.22097202746039,80.34261272350057,92.14451358377887,94.41400823541713,104.9944253884417,84.68748544745446,100.90925742693426,96.50439337127419,77.16880841055092,45 to 49 years,POP,Family
B01001_040,107.09913446172837,104.60785972073421,88.14281492686631,89.62110130385518,99.28990363666759,77.16288554991617,78.69813372696728,17.89462047853469,66.55791102423788,81.781032348812,98.44679898346004,109.14429361431641,105.86083817090355,94.10144341264123,110.67961165383676,94.58350034068252,113.93716958492097,122.31631604811695,104.47977852991377,117.59883438305737,120.80310189072532,133.3556391759052,109.74253899152127,100.44363514717487,103.25967474020108,92.91058772301712,95.08509019895169,82.84551543666544,93.66162075471637,100.95243117507596,91.95446360797092,91.04308633203787,97.87642312068344,87.91566603522571,101.30221734116066,75.13283841902796,95.91371049512246,85.71529198619524,86.49634133851286,50 to 54 years,POP,Family
B01001_041,102.99064482854754,107.72204334274875,78.01400797557301,83.60309626208763,105.77166957415332,69.55986134166513,82.2925389916791,16.69478302537275,64.43382505289652,78.673440699392,109.3611070735063,117.53739113997537,111.08293433208812,97.84372277798985,113.21766657902208,126.95828911256217,123.95091497548279,124.0394101495365,85.55878815811376,122.64857360459318,116.31975128303328,114.90653043720103,115.48097556163326,95.78263149665023,99.41717277678187,117.59825224009663,102.45055464719867,80.52731402546372,96.83468412493684,100.04337403120599,96.61699125818926,99.9887870713484,105.06761412296481,84.87713716767509,97.03813519063327,61.68668757495417,86.36813833246984,71.21439877508148,93.30937634463754,55 to 59 years,POP,Family
B01001_042,105.82095446213202,104.91081775578463,71.06313216662149,78.27493998647583,109.1699501319246,65.76931120014942,87.96389836253866,17.134039873275686,60.398875096098394,76.23914846152007,114.72789436778,121.26222425233912,114.56805627203642,103.07945111190409,113.31329786991637,152.84626965141862,127.76525198127624,124.03338529517822,76.84783897877591,123.18989024137458,111.57365910387458,101.52093289269004,119.26871551775695,92.22430996414897,101.41662992077876,139.26410252154952,103.94714174070296,80.59379397366236,98.11497119034871,105.44922543361537,97.43310110076568,106.8102326218725,108.95027928814432,79.95128377569893,94.0372565166781,59.346915382153874,85.13926919962701,64.65984916056092,101.19939465347856,60 and 61 years,POP,Family
B01001_043,99.22434985535683,105.88976188023108,68.1562732427,74.67731654715153,110.6275571257189,59.598863616326916,92.50258499892675,19.4230709589023,56.43578397980927,74.6085387499488,116.99896209303158,126.40411418815208,116.41290150177647,99.88323532333254,111.92605056118812,176.88965478151584,130.19593369676028,124.62341972221247,75.1432019362763,124.93365974890934,110.25356731727827,92.51580241672465,122.0632053679636,91.2828501426912,98.93620134564465,154.8948229563266,110.48657597903335,76.03806733053705,98.6007084725164,99.25669125710803,96.95805553258813,110.972264957105,111.3579149349228,80.18323559839094,92.16506883696113,52.11473892200766,79.1333288865285,62.24870663658824,101.93895854488278,62 to 64 years,POP,Family
B01001_044,97.57675242559581,105.58693918874403,64.05910906823026,72.29881249496674,108.87621801451675,55.934406173985515,103.00035171509504,16.448171502455853,59.274103400389954,76.11932611740832,117.06477740914781,125.29448311560832,115.90107444332818,101.35198511014767,114.82873549300055,198.70834280586968,128.28950398405553,129.82638365070972,71.50085882378463,125.84229659094122,106.98981180845675,85.86655811569716,125.54901056285324,93.59852798848792,95.85122183765638,183.78632546671895,110.25398789988998,70.43009026680727,92.59555456043407,92.13504818010094,98.5249716264921,109.24818615474356,109.55008355208736,79.82547498245033,87.60821291486684,49.78899737644267,79.59739340895057,61.057515026020816,107.40159768762685,65 and 66 years,POP,Family
